"Sun, Jan 12",Toronto,New Jersey,3,2,38,25,1,4,3,4
"Tue, Jan 21",New Jersey,St. Louis,7,1,23,27,3,4,3,3
"Fri, Jan 24",New Jersey,Washington,2,1,30,31,1,5,3,3
"Tue, Jan 28",St. Louis,New Jersey,3,0,23,25,0,4,3,4
"Sat, Feb 8",Washington,New Jersey,3,0,25,26,0,3,4,4
"Sun, Mar 2",New Jersey,San Jose,2,4,23,22,0,4,1,1
"Tue, Mar 11",Philadelphia,New Jersey,1,2,26,31,0,3,6,6
"Sat, Mar 15",Tampa Bay,New Jersey,3,0,23,32,0,2,1,1
"Sun, Mar 23",New Jersey,Toronto,3,2,24,23,0,2,3,4
"Fri, Apr 4",New Jersey,Washington,2,1,31,25,0,5,3,3
"Thu, Apr 10",Ottawa,New Jersey,2,1,39,32,0,2,3,3
"Sat, Oct 5",Toronto,Ottawa,5,4,36,42,0,1,4,6
"Sat, Oct 12",San Jose,Ottawa,3,2,23,50,1,3,4,5
"Sun, Oct 27",Ottawa,San Jose,2,5,40,29,0,3,3,3
"Tue, Nov 12",Ottawa,Philadelphia,0,5,24,31,0,1,1,3
"Tue, Nov 19",Philadelphia,Ottawa,5,2,34,42,2,6,3,4
"Wed, Nov 27",Washington,Ottawa,4,6,41,33,3,6,2,4
"Thu, Nov 28",Ottawa,Vancouver,2,5,39,28,0,3,2,3
"Thu, Dec 5",Tampa Bay,Ottawa,3,1,34,22,1,5,4,4
"Sat, Dec 7",Ottawa,Toronto,3,4,50,31,2,8,5,6
"Mon, Dec 9",Ottawa,Philadelphia,5,4,34,29,1,3,1,2
"Mon, Dec 16",Ottawa,St. Louis,3,2,32,32,0,3,2,2
"Mon, Dec 23",Ottawa,Pittsburgh,5,0,29,27,1,3,7,7
"Mon, Dec 30",Ottawa,Washington,3,1,38,35,0,4,2,2
"Thu, Jan 2",Ottawa,Winnipeg,4,3,29,35,0,2,0,0
"Tue, Jan 21",Washington,Ottawa,0,2,26,34,1,4,4,4
"Thu, Jan 23",Tampa Bay,Ottawa,4,3,36,38,2,3,2,2
"Thu, Jan 30",Ottawa,Tampa Bay,5,3,28,38,0,2,2,2
"Sat, Feb 1",Toronto,Ottawa,6,3,26,36,0,2,4,5
"Mon, Feb 3",Pittsburgh,Ottawa,2,1,25,48,0,2,2,3
"Tue, Feb 4",St. Louis,Ottawa,4,5,31,50,0,1,7,7
"Sun, Mar 2",Vancouver,Ottawa,2,4,28,31,1,3,2,3
"Sat, Mar 8",Winnipeg,Ottawa,3,5,32,49,2,4,5,7
"Thu, Mar 20",Ottawa,Tampa Bay,4,5,31,28,1,5,4,6
"Mon, Mar 24",Tampa Bay,Ottawa,3,4,32,38,0,3,5,7
"Sat, Apr 12",Ottawa,Toronto,1,0,37,28,1,3,4,4
"Sun, Apr 13",Pittsburgh,Ottawa,2,3,33,28,2,5,3,4
"Wed, Oct 2",Philadelphia,Toronto,1,3,32,25,1,7,1,2
"Tue, Oct 15",Philadelphia,Vancouver,2,3,22,25,0,2,1,1
"Thu, Oct 17",Philadelphia,Pittsburgh,1,4,25,35,1,4,4,4
"Fri, Nov 1",Philadelphia,Washington,0,7,30,32,0,5,5,7
"Wed, Nov 13",Pittsburgh,Philadelphia,1,2,21,31,1,2,3,4
"Fri, Nov 15",Winnipeg,Philadelphia,3,2,34,38,1,3,2,4
"Wed, Nov 27",Tampa Bay,Philadelphia,4,2,21,35,1,2,3,4
"Fri, Nov 29",Philadelphia,Winnipeg,2,1,34,26,0,4,6,6
"Sun, Dec 15",Washington,Philadelphia,5,4,28,33,0,4,4,5
"Tue, Dec 17",Philadelphia,Washington,5,2,35,26,2,6,1,2
"Mon, Dec 30",Vancouver,Philadelphia,3,4,27,44,0,2,4,4
"Sat, Jan 11",Philadelphia,Tampa Bay,3,6,38,25,1,4,3,3
"Mon, Feb 3",San Jose,Philadelphia,2,5,28,22,1,2,4,5
"Thu, Feb 27",Philadelphia,San Jose,3,7,30,29,0,5,4,5
"Sun, Mar 2",Washington,Philadelphia,4,5,36,29,2,4,6,6
"Wed, Mar 5",Philadelphia,Washington,6,4,30,25,1,2,1,4
"Sat, Mar 8",Toronto,Philadelphia,4,3,31,36,0,2,3,3
"Sat, Mar 15",Philadelphia,Pittsburgh,4,0,40,25,1,4,5,5
"Sun, Mar 16",Pittsburgh,Philadelphia,3,4,35,23,2,3,4,4
"Sat, Mar 22",Philadelphia,St. Louis,4,1,19,33,1,5,6,6
"Fri, Mar 28",Philadelphia,Toronto,4,2,29,34,2,5,4,4
"Tue, Apr 1",St. Louis,Philadelphia,1,0,31,28,0,2,3,3
"Thu, Apr 10",Tampa Bay,Philadelphia,4,2,36,30,1,3,2,3
"Sat, Apr 12",Pittsburgh,Philadelphia,3,4,21,36,1,2,4,4
"Sat, Oct 12",Tampa Bay,Pittsburgh,4,5,26,18,3,5,3,5
"Sat, Oct 19",Pittsburgh,Vancouver,4,3,28,39,1,4,1,1
"Sat, Oct 26",Toronto,Pittsburgh,4,1,38,30,1,3,2,3
"Sat, Nov 9",St. Louis,Pittsburgh,2,1,20,32,1,2,3,3
"Wed, Nov 20",Washington,Pittsburgh,0,4,40,18,1,3,3,3
"Wed, Nov 27",Pittsburgh,Toronto,6,5,48,24,3,5,2,3
"Fri, Nov 29",Tampa Bay,Pittsburgh,0,3,29,21,1,3,3,3
"Thu, Dec 5",Pittsburgh,San Jose,5,1,30,45,1,2,3,3
"Mon, Dec 16",Pittsburgh,Toronto,3,1,31,26,0,1,4,5
"Sun, Jan 5",Pittsburgh,Winnipeg,6,5,39,34,1,3,3,3
"Tue, Jan 7",Vancouver,Pittsburgh,4,5,35,26,0,2,2,2
"Wed, Jan 15",Pittsburgh,Washington,4,3,37,28,0,3,2,2
"Thu, Mar 6",San Jose,Pittsburgh,5,3,22,47,2,4,4,4
"Mon, Mar 10",Washington,Pittsburgh,2,3,20,33,1,3,3,4
"Tue, Mar 11",Pittsburgh,Washington,2,0,34,32,0,2,2,2
"Sat, Mar 22",Pittsburgh,Tampa Bay,4,3,29,24,3,6,1,2
"Sun, Mar 23",Pittsburgh,St. Louis,0,1,33,27,0,5,2,2
"Thu, Apr 3",Winnipeg,Pittsburgh,2,4,21,15,1,2,3,3
"Thu, Oct 3",San Jose,Vancouver,4,1,35,22,0,8,5,6
"Thu, Oct 10",Vancouver,San Jose,1,4,29,26,0,3,1,1
"Tue, Oct 15",St. Louis,San Jose,2,6,39,27,3,7,4,4
"Thu, Nov 7",San Jose,Vancouver,2,4,24,34,0,3,3,3
"Sun, Nov 10",Winnipeg,San Jose,5,4,34,46,2,6,2,2
"Thu, Nov 14",Vancouver,San Jose,1,2,30,35,1,4,1,2
"Thu, Nov 21",San Jose,Tampa Bay,5,1,36,37,0,2,1,1
"Fri, Nov 29",San Jose,St. Louis,6,3,32,24,2,7,6,7
"Tue, Dec 3",Toronto,San Jose,2,4,41,30,1,4,1,3
"Tue, Dec 17",St. Louis,San Jose,2,4,27,22,0,3,3,3
"Tue, Jan 14",Washington,San Jose,1,2,29,36,0,1,1,1
"Sat, Jan 18",Tampa Bay,San Jose,4,5,32,29,1,2,2,4
"Thu, Jan 23",San Jose,Winnipeg,1,0,32,20,0,3,3,3
"Tue, Mar 11",San Jose,Toronto,6,2,48,21,0,4,2,2
"Sat, Mar 22",San Jose,Washington,2,3,36,25,0,3,3,3
"Thu, Mar 27",San Jose,Winnipeg,3,4,30,31,2,4,3,5
"Fri, Oct 18",Winnipeg,St. Louis,4,3,32,29,0,3,2,2
"Fri, Oct 25",St. Louis,Vancouver,2,3,24,21,1,2,2,3
"Tue, Oct 29",St. Louis,Winnipeg,3,2,33,23,1,6,4,5
"Sat, Nov 2",Tampa Bay,St. Louis,4,2,30,25,0,3,3,3
"Sun, Nov 17",Washington,St. Louis,4,1,47,20,1,5,3,4
"Tue, Dec 10",Winnipeg,St. Louis,1,2,20,21,1,3,3,4
"Thu, Dec 12",St. Louis,Toronto,6,3,36,22,0,3,3,3
"Fri, Jan 10",Vancouver,St. Louis,2,1,31,22,0,1,2,2
"Sat, Feb 8",St. Louis,Winnipeg,4,3,26,31,0,8,4,5
"Wed, Feb 26",Vancouver,St. Louis,1,0,20,35,0,3,4,4
"Tue, Mar 4",St. Louis,Tampa Bay,4,2,29,17,0,2,3,4
"Mon, Mar 17",St. Louis,Winnipeg,3,1,25,17,1,3,1,1
"Tue, Mar 25",Toronto,St. Louis,3,5,49,25,1,3,2,3
"Tue, Apr 8",St. Louis,Washington,1,4,29,22,0,4,2,4
"Sat, Dec 7",Tampa Bay,Winnipeg,1,2,29,36,0,1,3,3
"Tue, Dec 10",Washington,Tampa Bay,6,5,42,31,2,5,2,5
"Wed, Jan 1",Vancouver,Tampa Bay,2,4,33,30,1,3,2,2
"Tue, Jan 7",Winnipeg,Tampa Bay,2,4,33,14,1,6,3,5
"Thu, Jan 9",Tampa Bay,Washington,3,4,36,20,0,1,1,3
"Tue, Jan 28",Toronto,Tampa Bay,3,2,42,26,0,3,3,3
"Thu, Feb 6",Tampa Bay,Toronto,1,4,34,36,0,1,1,1
"Mon, Mar 17",Tampa Bay,Vancouver,4,3,30,28,1,4,2,3
"Wed, Mar 19",Toronto,Tampa Bay,3,5,30,39,2,5,3,3
"Tue, Apr 8",Tampa Bay,Toronto,3,0,34,28,1,1,3,3
"Sun, Apr 13",Washington,Tampa Bay,0,1,32,18,0,1,1,1
"Sat, Nov 2",Vancouver,Toronto,4,0,21,47,0,4,8,9
"Sat, Nov 23",Toronto,Washington,2,1,28,50,1,1,3,3
"Fri, Jan 10",Washington,Toronto,3,2,34,35,1,3,4,4
"Sat, Jan 25",Winnipeg,Toronto,5,4,28,32,1,5,1,3
"Sat, Feb 8",Toronto,Vancouver,3,1,24,33,0,3,2,2
"Sun, Mar 16",Washington,Toronto,4,2,29,33,0,3,2,4
"Sat, Apr 5",Toronto,Winnipeg,2,4,25,41,1,4,1,2
"Mon, Oct 28",Vancouver,Washington,3,2,41,19,0,6,4,4
"Sun, Dec 22",Vancouver,Winnipeg,2,1,25,22,1,3,0,1
"Fri, Jan 31",Winnipeg,Vancouver,4,3,26,34,1,2,3,3
"Wed, Mar 12",Winnipeg,Vancouver,2,3,33,34,0,5,4,4
"Fri, Mar 14",Washington,Vancouver,4,3,41,21,0,3,1,2
"Tue, Oct 22",Winnipeg,Washington,4,5,32,47,1,5,3,3
"Thu, Feb 6",Washington,Winnipeg,4,2,30,36,0,4,1,1
